[VIP] 非洲AF,#genre#
Safari TV,http://ktpremium.shop:2095/RY217/1930/641244
Sardari TV,http://ktpremium.shop:2095/RY217/1930/15286
Shubhsandesh,http://ktpremium.shop:2095/RY217/1930/15288
Shubhsandesh TV,http://ktpremium.shop:2095/RY217/1930/643820
TAG TV,http://ktpremium.shop:2095/RY217/1930/643953
The Shopping Channel,http://ktpremium.shop:2095/RY217/1930/15294
Urdu TV Toronto,http://ktpremium.shop:2095/RY217/1930/15296

[VIP] 香港HK,#genre#
[HK]TVB翡翠,http://ktpremium.shop:2095/RY217/1930/492383
[HK]TVB星河,http://ktpremium.shop:2095/RY217/1930/492384
[HK]TVB明珠,http://ktpremium.shop:2095/RY217/1930/492386
[HK]無線新聞,http://ktpremium.shop:2095/RY217/1930/492389
[HK] Asian Action 亚洲武侠台,http://ktpremium.shop:2095/RY217/1930/492390
[HK] HOYTV,http://ktpremium.shop:2095/RY217/1930/492391
[HK] HOY TV資訊台,http://ktpremium.shop:2095/RY217/1930/492403
[HK] HOY TV国际财经台,http://ktpremium.shop:2095/RY217/1930/1029311
[HK]鳳凰衛視,http://ktpremium.shop:2095/RY217/1930/492398
[HK]鳳凰資訊,http://ktpremium.shop:2095/RY217/1930/492399
[HK] 凤凰香港,http://ktpremium.shop:2095/RY217/1930/492400
[HK]港臺31,http://ktpremium.shop:2095/RY217/1930/492401
[HK]港臺32,http://ktpremium.shop:2095/RY217/1930/492402
[HK] C18跑马,http://ktpremium.shop:2095/RY217/1930/870527
[HK] Viu TV,http://ktpremium.shop:2095/RY217/1930/870528
[HK] Viu TV 6,http://ktpremium.shop:2095/RY217/1930/877042
[HK] TVB Plus,http://ktpremium.shop:2095/RY217/1930/910934
[HK] 天映频道,http://ktpremium.shop:2095/RY217/1930/910937
[HK]耀才财经,http://ktpremium.shop:2095/RY217/1930/492416
[HK]陽光衛視,http://ktpremium.shop:2095/RY217/1930/492423
[HK]亞旅衛視,http://ktpremium.shop:2095/RY217/1930/492424
[HK] Thrill,http://ktpremium.shop:2095/RY217/1930/945566
[HK] 天映經典頻道,http://ktpremium.shop:2095/RY217/1930/945567
[HK] SUPER FREE,http://ktpremium.shop:2095/RY217/1930/945568
[HK] 千禧经典台,http://ktpremium.shop:2095/RY217/1930/945569
[HK] 亚洲剧台,http://ktpremium.shop:2095/RY217/1930/945570
[HK] 黄金翡翠台,http://ktpremium.shop:2095/RY217/1930/910935
[HK] 戲曲台,http://ktpremium.shop:2095/RY217/1930/945571
[HK] KIX,http://ktpremium.shop:2095/RY217/1930/910940
[HK] 美亚电影,http://ktpremium.shop:2095/RY217/1930/930001
[HK] PopC,http://ktpremium.shop:2095/RY217/1930/1011417
[HK] Now 星影台,http://ktpremium.shop:2095/RY217/1930/958131
[HK] Now 爆谷台,http://ktpremium.shop:2095/RY217/1930/958132
[HK] NowJelli 紫金国际台,http://ktpremium.shop:2095/RY217/1930/910952
[HK] tvN,http://ktpremium.shop:2095/RY217/1930/1013757
[HK] Now直播台,http://ktpremium.shop:2095/RY217/1930/1013763
[HK] Now新闻台,http://ktpremium.shop:2095/RY217/1930/1013765
[HK] Now财经台,http://ktpremium.shop:2095/RY217/1930/1013766

[VIP] 大陆China,#genre#
CN | CCTV1综合,http://ktpremium.shop:2095/RY217/1930/698607
CN | CCTV2财经,http://ktpremium.shop:2095/RY217/1930/698608
CN | CCTV3综艺,http://ktpremium.shop:2095/RY217/1930/698609
CN | CCTV4中文国际,http://ktpremium.shop:2095/RY217/1930/698610
CN | CCTV5体育,http://ktpremium.shop:2095/RY217/1930/698611
CN | CCTV5+体育赛事,http://ktpremium.shop:2095/RY217/1930/698612
CN | CCTV6电影,http://ktpremium.shop:2095/RY217/1930/698613
CN | CCTV7国防军事,http://ktpremium.shop:2095/RY217/1930/698614
CN | CCTV8电视剧,http://ktpremium.shop:2095/RY217/1930/698615
CN | CCTV9纪录,http://ktpremium.shop:2095/RY217/1930/698616
CN | CCTV10科教,http://ktpremium.shop:2095/RY217/1930/698617
CN | CCTV11戏曲,http://ktpremium.shop:2095/RY217/1930/698618
CN | CCTV12社会与法,http://ktpremium.shop:2095/RY217/1930/698619
CN | CCTV13新闻,http://ktpremium.shop:2095/RY217/1930/698620
CN | CCTV14少儿,http://ktpremium.shop:2095/RY217/1930/698621
CN | CCTV15音乐,http://ktpremium.shop:2095/RY217/1930/698622
CN | CGTN,http://ktpremium.shop:2095/RY217/1930/698627
CN | 北京卫视,http://ktpremium.shop:2095/RY217/1930/718646
CN | 湖南卫视,http://ktpremium.shop:2095/RY217/1930/718647
CN | 浙江卫视,http://ktpremium.shop:2095/RY217/1930/718648
CN | 江苏卫视,http://ktpremium.shop:2095/RY217/1930/718649
CN | 黑龙江卫视,http://ktpremium.shop:2095/RY217/1930/718650
CN | 湖北卫视,http://ktpremium.shop:2095/RY217/1930/718651
CN | 辽宁卫视,http://ktpremium.shop:2095/RY217/1930/718652
CN | 东南卫视,http://ktpremium.shop:2095/RY217/1930/718653
CN | 吉林卫视,http://ktpremium.shop:2095/RY217/1930/718654
CN | 江西卫视,http://ktpremium.shop:2095/RY217/1930/718655
CN | 广西卫视,http://ktpremium.shop:2095/RY217/1930/718656
CN | 云南卫视,http://ktpremium.shop:2095/RY217/1930/718665
CN | 甘肃卫视,http://ktpremium.shop:2095/RY217/1930/718666
CN | 重庆卫视,http://ktpremium.shop:2095/RY217/1930/718669
CN | 宁夏卫视,http://ktpremium.shop:2095/RY217/1930/718670
CN | 东方卫视,http://ktpremium.shop:2095/RY217/1930/718671
CN | 安徽卫视,http://ktpremium.shop:2095/RY217/1930/718672

[VIP] 台湾TW,#genre#
[TW] 民视,http://ktpremium.shop:2095/RY217/1930/515015
[TW] 华视,http://ktpremium.shop:2095/RY217/1930/515017
[TW] 中视,http://ktpremium.shop:2095/RY217/1930/515019
[TW] 台视,http://ktpremium.shop:2095/RY217/1930/515021
[TW] 八大戏剧,http://ktpremium.shop:2095/RY217/1930/515028
[TW]  NowJelli紫金,http://ktpremium.shop:2095/RY217/1930/889363
[TW] TVBS HD,http://ktpremium.shop:2095/RY217/1930/870537
[TW] TVBS精采,http://ktpremium.shop:2095/RY217/1930/515128
[TW] TVBS 欢乐台,http://ktpremium.shop:2095/RY217/1930/877043
[TW] 中视菁采,http://ktpremium.shop:2095/RY217/1930/684837
[TW] 采昌影剧,http://ktpremium.shop:2095/RY217/1930/870545
[TW] 東森超視34.5,http://ktpremium.shop:2095/RY217/1930/877045
[TW] 中天亚洲台,http://ktpremium.shop:2095/RY217/1930/877046
[TW] 龙华戏剧,http://ktpremium.shop:2095/RY217/1930/515083
[TW] Hakka TV,http://ktpremium.shop:2095/RY217/1930/877052
[TW] 三立综合,http://ktpremium.shop:2095/RY217/1930/877054
[TW] 八大综合,http://ktpremium.shop:2095/RY217/1930/877049
[TW] 八大第一,http://ktpremium.shop:2095/RY217/1930/877048
[TW] 纬来电影,http://ktpremium.shop:2095/RY217/1930/515159
[TW] 纬来日本台,http://ktpremium.shop:2095/RY217/1930/870550
[TW] 纬来体育,http://ktpremium.shop:2095/RY217/1930/877044
[TW] 纬来精彩,http://ktpremium.shop:2095/RY217/1930/900848
[TW] 靖洋戏剧,http://ktpremium.shop:2095/RY217/1930/900861
[TW] 靖天映画,http://ktpremium.shop:2095/RY217/1930/900862
[TW] 靖天国际台,http://ktpremium.shop:2095/RY217/1930/515025
[TW] 人间卫视,http://ktpremium.shop:2095/RY217/1930/900860
[TW] 好消息,http://ktpremium.shop:2095/RY217/1930/515168
[TW] 好消息 2,http://ktpremium.shop:2095/RY217/1930/515170
[TW] 大爱1,http://ktpremium.shop:2095/RY217/1930/515172
[TW] 大爱2,http://ktpremium.shop:2095/RY217/1930/515173
[TW] 龙华电影,http://ktpremium.shop:2095/RY217/1930/918602
[TW] EYE戏剧台,http://ktpremium.shop:2095/RY217/1930/918600
[TW] 靖天戏剧,http://ktpremium.shop:2095/RY217/1930/918585
[TW] 民视第一台,http://ktpremium.shop:2095/RY217/1930/918588
[TW] 民视台湾台,http://ktpremium.shop:2095/RY217/1930/918589
[TW] 三立戏剧,http://ktpremium.shop:2095/RY217/1930/918593
[TW] 民视综艺台,http://ktpremium.shop:2095/RY217/1930/918590
[TW] 靖天日本,http://ktpremium.shop:2095/RY217/1930/918597
[TW] 靖天育乐,http://ktpremium.shop:2095/RY217/1930/918595
[TW] 靖天综合,http://ktpremium.shop:2095/RY217/1930/918598
[TW] 公视戏剧,http://ktpremium.shop:2095/RY217/1930/515023
[TW] 豬哥亮歌廳秀,http://ktpremium.shop:2095/RY217/1930/918599
[TW] 中视经典,http://ktpremium.shop:2095/RY217/1930/726090
[TW] 八大精彩,http://ktpremium.shop:2095/RY217/1930/995280
[TW] 客家电视台,http://ktpremium.shop:2095/RY217/1930/995282
[TW] 采昌影剧,http://ktpremium.shop:2095/RY217/1930/995284
[TW] 靖天欢乐台,http://ktpremium.shop:2095/RY217/1930/995286
[TW] 古典音乐台,http://ktpremium.shop:2095/RY217/1930/995288
[TW] 龙华日韩,http://ktpremium.shop:2095/RY217/1930/948087
[TW] 东森戏剧,http://ktpremium.shop:2095/RY217/1930/1003296
[TW] 东森综合,http://ktpremium.shop:2095/RY217/1930/1003297
[TW] 三立台湾,http://ktpremium.shop:2095/RY217/1930/1003298
[TW] 中天综合,http://ktpremium.shop:2095/RY217/1930/1003299
[TW] 三立都会,http://ktpremium.shop:2095/RY217/1930/1003300

[VIP] Documentary纪实,#genre#
[TW] 亚洲旅游 AsiaTravel,http://ktpremium.shop:2095/RY217/1930/1003302

[VIP] Taiwan,#genre#
[TW] EYETV 旅游,http://ktpremium.shop:2095/RY217/1930/1003303
[TW] 民视旅游台,http://ktpremium.shop:2095/RY217/1930/918592
[TW] 民视戏剧台,http://ktpremium.shop:2095/RY217/1930/918591
[TW] ELTA综合,http://ktpremium.shop:2095/RY217/1930/900865
[TW] 龙华经典,http://ktpremium.shop:2095/RY217/1930/1029148
[TW] 龙华偶像,http://ktpremium.shop:2095/RY217/1930/1029149
[TW] 靖天资讯,http://ktpremium.shop:2095/RY217/1930/918596

[VIP] USA,#genre#
[USA] BLAZE TV,http://ktpremium.shop:2095/RY217/1930/913962
[USA] NBN USA,http://ktpremium.shop:2095/RY217/1930/913969
[USA] GRIT,http://ktpremium.shop:2095/RY217/1930/913974
[USA] BRAVO (EAST),http://ktpremium.shop:2095/RY217/1930/913977
[USA] BET (EAST),http://ktpremium.shop:2095/RY217/1930/913980
[USA] 5 STARMAX,http://ktpremium.shop:2095/RY217/1930/913981
[USA] CINEMAX ACTION,http://ktpremium.shop:2095/RY217/1930/913982
[USA] CINEMAX ACTION EAST,http://ktpremium.shop:2095/RY217/1930/913983
[USA] HBO 2 WEST,http://ktpremium.shop:2095/RY217/1930/913984
[USA] USA CW,http://ktpremium.shop:2095/RY217/1930/913985
[USA] EURONEWS,http://ktpremium.shop:2095/RY217/1930/913986
[USA] CINEMAX,http://ktpremium.shop:2095/RY217/1930/913987
[USA] EUGENE NBC KMTR,http://ktpremium.shop:2095/RY217/1930/913988
[USA] CW,http://ktpremium.shop:2095/RY217/1930/913989
[USA] SHOWTIME WOMEN,http://ktpremium.shop:2095/RY217/1930/913990

[VIP] USA STARZ,#genre#
[USA] USA STARZ ENCORE,http://ktpremium.shop:2095/RY217/1930/913991

[VIP] USA,#genre#
[USA] MYRTLE BEACH,http://ktpremium.shop:2095/RY217/1930/913992
[USA] LAFAYETTE NBC KLAF,http://ktpremium.shop:2095/RY217/1930/913993
[USA] CINEMAX 5 STAR MAX,http://ktpremium.shop:2095/RY217/1930/913994
[USA] FIGHT NETWORK / MMA NETWORK,http://ktpremium.shop:2095/RY217/1930/913995
[USA] HBO 2 COMEDY,http://ktpremium.shop:2095/RY217/1930/913996
[USA] MOTOR TREND,http://ktpremium.shop:2095/RY217/1930/913997
[USA] HDNET MOVIES,http://ktpremium.shop:2095/RY217/1930/913998
[USA] HBO EAST,http://ktpremium.shop:2095/RY217/1930/913999
[USA] HBO WEST,http://ktpremium.shop:2095/RY217/1930/914000
[USA] SHOWTIME FAMILY ZONE,http://ktpremium.shop:2095/RY217/1930/914001
[USA] SHOWTIME NEXT,http://ktpremium.shop:2095/RY217/1930/914002
[USA] SHOWTIME BEYOND,http://ktpremium.shop:2095/RY217/1930/914003
[USA] MAV TV,http://ktpremium.shop:2095/RY217/1930/914004
[USA] ET LIVE,http://ktpremium.shop:2095/RY217/1930/914005
[USA] MORE MAX,http://ktpremium.shop:2095/RY217/1930/914006
[USA] ACTION MAX,http://ktpremium.shop:2095/RY217/1930/914007
[USA] CINEMA 16 PPV,http://ktpremium.shop:2095/RY217/1930/914008
[USA] CINEMA 15 PPV,http://ktpremium.shop:2095/RY217/1930/914009
[USA] CINEMA 14 PPV,http://ktpremium.shop:2095/RY217/1930/914010
[USA] CINEMA 12 PPV,http://ktpremium.shop:2095/RY217/1930/914011
[USA] CINEMA 11 PPV,http://ktpremium.shop:2095/RY217/1930/914012
[USA] CINEMA 10 PPV,http://ktpremium.shop:2095/RY217/1930/914013
[USA] CINEMA 09 PPV,http://ktpremium.shop:2095/RY217/1930/914014
[USA] CINEMA 08 PPV,http://ktpremium.shop:2095/RY217/1930/914015
[USA] CINEMA 07 PPV,http://ktpremium.shop:2095/RY217/1930/914016
[USA] CINEMA 06 PPV,http://ktpremium.shop:2095/RY217/1930/914017
[USA] CINEMA 05 PPV,http://ktpremium.shop:2095/RY217/1930/914018
[USA] CINEMA 04 PPV,http://ktpremium.shop:2095/RY217/1930/914019
[USA] CINEMA 03 PPV,http://ktpremium.shop:2095/RY217/1930/914020
[USA] CINEMA 02 PPV,http://ktpremium.shop:2095/RY217/1930/914021
[USA] CINEMA 01 PPV,http://ktpremium.shop:2095/RY217/1930/914022
[USA] TNT EAST,http://ktpremium.shop:2095/RY217/1930/914023
[USA] MTV ROCKS,http://ktpremium.shop:2095/RY217/1930/914024
[USA] WGN 9,http://ktpremium.shop:2095/RY217/1930/914025
[USA] WGN AMERICA,http://ktpremium.shop:2095/RY217/1930/914026
[USA] WE TV,http://ktpremium.shop:2095/RY217/1930/914027
[USA] FIY,http://ktpremium.shop:2095/RY217/1930/914028
[USA] RETRO PLEX,http://ktpremium.shop:2095/RY217/1930/914029
[USA] INDIE PLEX,http://ktpremium.shop:2095/RY217/1930/914030
[USA] MOVIE PLEX,http://ktpremium.shop:2095/RY217/1930/914031
[USA] HBO,http://ktpremium.shop:2095/RY217/1930/914032
[USA] HBO 2,http://ktpremium.shop:2095/RY217/1930/914033
[USA] HBO ZONE,http://ktpremium.shop:2095/RY217/1930/914034
[USA] HBO SIGNATURE,http://ktpremium.shop:2095/RY217/1930/914035
[USA] HBO FAMILY,http://ktpremium.shop:2095/RY217/1930/914036
[USA] HBO COMEDY,http://ktpremium.shop:2095/RY217/1930/914037
[USA] CINEMAX WEST,http://ktpremium.shop:2095/RY217/1930/914038
[USA] CINEMAX EAST,http://ktpremium.shop:2095/RY217/1930/914039
[USA] CINEMAX MORE MAX,http://ktpremium.shop:2095/RY217/1930/914040
[USA] CINEMAX ACTION MAX,http://ktpremium.shop:2095/RY217/1930/914041
[USA] SHOWTIME WEST,http://ktpremium.shop:2095/RY217/1930/914042
[USA] OUTDOOR CHANNEL,http://ktpremium.shop:2095/RY217/1930/914043
[USA] WORLD FISHING NETWORK,http://ktpremium.shop:2095/RY217/1930/914044
[USA] VIP MSG,http://ktpremium.shop:2095/RY217/1930/914045
[USA] FASHION TV,http://ktpremium.shop:2095/RY217/1930/914046
[USA] BUZZR,http://ktpremium.shop:2095/RY217/1930/914047
[USA] SHOWTIME 2,http://ktpremium.shop:2095/RY217/1930/914048
[USA] SHOWTIME PACIFIC & BEYOND,http://ktpremium.shop:2095/RY217/1930/914049
[USA] SHOWTIME EXTREME,http://ktpremium.shop:2095/RY217/1930/914050
[USA] SHOWTIME SHOWCASE,http://ktpremium.shop:2095/RY217/1930/914051
[USA] SPIKE TV,http://ktpremium.shop:2095/RY217/1930/914052
[USA] WEATHER CHANNEL,http://ktpremium.shop:2095/RY217/1930/914053
[USA] GSN,http://ktpremium.shop:2095/RY217/1930/914054
[USA] A&E,http://ktpremium.shop:2095/RY217/1930/914055
[USA] BABY FIRST,http://ktpremium.shop:2095/RY217/1930/914056
[USA] OUTSIDE TV,http://ktpremium.shop:2095/RY217/1930/914057
[USA] UNIVERSO,http://ktpremium.shop:2095/RY217/1930/914058
[USA] LONGHORN NETWORK,http://ktpremium.shop:2095/RY217/1930/914059
[USA] SHOWTIME EAST,http://ktpremium.shop:2095/RY217/1930/914060
[USA] CINE SONY,http://ktpremium.shop:2095/RY217/1930/914061
[USA] MGM,http://ktpremium.shop:2095/RY217/1930/914062
[USA] ANIMAL PLANET,http://ktpremium.shop:2095/RY217/1930/914063
[USA] DISNEY CHANNEL PACIFIC,http://ktpremium.shop:2095/RY217/1930/914064
[USA] INVESTIGATION DISCOVERY,http://ktpremium.shop:2095/RY217/1930/914065
[USA] FUSION,http://ktpremium.shop:2095/RY217/1930/914066
[USA] BBC WORLD NEWS,http://ktpremium.shop:2095/RY217/1930/914067
[USA] NAT GEO EAST,http://ktpremium.shop:2095/RY217/1930/914068
[USA] HISTORY CHANNEL,http://ktpremium.shop:2095/RY217/1930/914069
[USA] CRIME & INVESTIGATION,http://ktpremium.shop:2095/RY217/1930/914070
[USA] AMERICAN HEROES CHANNEL,http://ktpremium.shop:2095/RY217/1930/914071
[USA] DESTINATION AMERICA,http://ktpremium.shop:2095/RY217/1930/914072
[USA] SMITHSONIAN CHANNEL,http://ktpremium.shop:2095/RY217/1930/914073
[USA] NAT GEO,http://ktpremium.shop:2095/RY217/1930/914074
[USA] NAT GEO WILD,http://ktpremium.shop:2095/RY217/1930/914075
[USA] DISCOVERY TLC,http://ktpremium.shop:2095/RY217/1930/914076
[USA] DISCOVERY CHANNEL (WEST),http://ktpremium.shop:2095/RY217/1930/914077
[USA] DISCOVERY SCIENCE,http://ktpremium.shop:2095/RY217/1930/914078
[USA] DISCOVERY LIFE,http://ktpremium.shop:2095/RY217/1930/914079
[USA] DISCOVERY FAMILY CHANNEL,http://ktpremium.shop:2095/RY217/1930/914080
[USA] NAT GEO PACIFIC,http://ktpremium.shop:2095/RY217/1930/914081
[USA] GUSTO TV,http://ktpremium.shop:2095/RY217/1930/914082
[USA] VELOCITY,http://ktpremium.shop:2095/RY217/1930/914083
[USA] TBN,http://ktpremium.shop:2095/RY217/1930/914084
[USA] BOUNCE TV,http://ktpremium.shop:2095/RY217/1930/914085
[USA] EPIX 2,http://ktpremium.shop:2095/RY217/1930/914086
[USA] EPIX DRIVE IN,http://ktpremium.shop:2095/RY217/1930/914087
[USA] TASTEMADE,http://ktpremium.shop:2095/RY217/1930/914088
[USA] BET,http://ktpremium.shop:2095/RY217/1930/914089
[USA] RFD TV,http://ktpremium.shop:2095/RY217/1930/914090
[USA] COMEDY TV,http://ktpremium.shop:2095/RY217/1930/914091
[USA] MTV CLASSIC,http://ktpremium.shop:2095/RY217/1930/914092
[USA] BET SOUL,http://ktpremium.shop:2095/RY217/1930/914093
[USA] PEOPLE TV,http://ktpremium.shop:2095/RY217/1930/914094
[USA] BET JAMS,http://ktpremium.shop:2095/RY217/1930/914095
[USA] OWN,http://ktpremium.shop:2095/RY217/1930/914096
[USA] LOGO,http://ktpremium.shop:2095/RY217/1930/914097
[USA] BET (WEST),http://ktpremium.shop:2095/RY217/1930/914098
[USA] DOG TV,http://ktpremium.shop:2095/RY217/1930/914099
[USA] ASPIRE TV,http://ktpremium.shop:2095/RY217/1930/914100
[USA] TV LAND,http://ktpremium.shop:2095/RY217/1930/914101
[USA] POP,http://ktpremium.shop:2095/RY217/1930/914102
[USA] PARAMOUNT NETWORK,http://ktpremium.shop:2095/RY217/1930/914103
[USA] NESN PLUS,http://ktpremium.shop:2095/RY217/1930/914104
[USA] NESN,http://ktpremium.shop:2095/RY217/1930/914105
[USA] EPIX,http://ktpremium.shop:2095/RY217/1930/914106
[USA] LIFETIME MOVIE,http://ktpremium.shop:2095/RY217/1930/914107
[USA] GALAVISION,http://ktpremium.shop:2095/RY217/1930/914108
[USA] GAME SHOW NETWORK,http://ktpremium.shop:2095/RY217/1930/914109
[USA] PURSUIT CHANNEL,http://ktpremium.shop:2095/RY217/1930/914110
[USA] HSN,http://ktpremium.shop:2095/RY217/1930/914111
[USA] AXS,http://ktpremium.shop:2095/RY217/1930/914112
[USA] AWE,http://ktpremium.shop:2095/RY217/1930/914113
[USA] REVOLT,http://ktpremium.shop:2095/RY217/1930/914114
[USA] QVC,http://ktpremium.shop:2095/RY217/1930/914115
[USA] ME TV,http://ktpremium.shop:2095/RY217/1930/914116
[USA] INSP,http://ktpremium.shop:2095/RY217/1930/914117
[USA] FYI CHANNEL,http://ktpremium.shop:2095/RY217/1930/914118
[USA] FUSE,http://ktpremium.shop:2095/RY217/1930/914119
[USA] TV ONE,http://ktpremium.shop:2095/RY217/1930/914120
[USA] REELZ CHANNEL,http://ktpremium.shop:2095/RY217/1930/914121
[USA] BET HER,http://ktpremium.shop:2095/RY217/1930/914122
[USA] VICELAND,http://ktpremium.shop:2095/RY217/1930/914123
[USA] IFC,http://ktpremium.shop:2095/RY217/1930/914124
[USA] OXYGEN (EAST),http://ktpremium.shop:2095/RY217/1930/914125
[USA] ANTENNA TV,http://ktpremium.shop:2095/RY217/1930/914126
[USA] ION TV,http://ktpremium.shop:2095/RY217/1930/914127
[USA] USA NETWORK,http://ktpremium.shop:2095/RY217/1930/914128
[USA] VH1 CLASSIC,http://ktpremium.shop:2095/RY217/1930/914129
[USA] E! ENTERTAINMENT,http://ktpremium.shop:2095/RY217/1930/914130
[USA] LIFETIME,http://ktpremium.shop:2095/RY217/1930/914131
[USA] MTV,http://ktpremium.shop:2095/RY217/1930/914132
[USA] MTV LIVE,http://ktpremium.shop:2095/RY217/1930/914133
[USA] VH1,http://ktpremium.shop:2095/RY217/1930/914134
[USA] SYFY,http://ktpremium.shop:2095/RY217/1930/914135
[USA] TNT,http://ktpremium.shop:2095/RY217/1930/914136
[USA] TLC,http://ktpremium.shop:2095/RY217/1930/914137
[USA] TRU TV,http://ktpremium.shop:2095/RY217/1930/914138
[USA] HALLMARK CHANNEL,http://ktpremium.shop:2095/RY217/1930/914139
[USA] FX,http://ktpremium.shop:2095/RY217/1930/914140
[USA] CMT,http://ktpremium.shop:2095/RY217/1930/914141
[USA] COMEDY CENTRAL,http://ktpremium.shop:2095/RY217/1930/914142
[USA] HALLMARK DRAMA,http://ktpremium.shop:2095/RY217/1930/914143
[USA] COMET,http://ktpremium.shop:2095/RY217/1930/914144
[USA] HGTV EAST,http://ktpremium.shop:2095/RY217/1930/914145
[USA] FXM,http://ktpremium.shop:2095/RY217/1930/914146
[USA] FXX,http://ktpremium.shop:2095/RY217/1930/914147
[USA] DIY,http://ktpremium.shop:2095/RY217/1930/914148
[USA] FOOD NETWORK (EAST),http://ktpremium.shop:2095/RY217/1930/914149
[USA] EPIX HITS,http://ktpremium.shop:2095/RY217/1930/914150
[USA] COZI,http://ktpremium.shop:2095/RY217/1930/914151
[USA] COOKING CHANNEL,http://ktpremium.shop:2095/RY217/1930/914152
[USA] BRAVO (WEST),http://ktpremium.shop:2095/RY217/1930/914153
[USA] FREEFORM,http://ktpremium.shop:2095/RY217/1930/914154
[USA] SONY MOVIE CHANNEL,http://ktpremium.shop:2095/RY217/1930/914155
[USA] SUNDANCE,http://ktpremium.shop:2095/RY217/1930/914156
[USA] TBS,http://ktpremium.shop:2095/RY217/1930/914157
[USA] TRAVEL CHANNEL,http://ktpremium.shop:2095/RY217/1930/914158
[USA] TCM,http://ktpremium.shop:2095/RY217/1930/914159
[USA] AMC NETWORK,http://ktpremium.shop:2095/RY217/1930/914160
[USA] HALLMARK MOVIES & MYSTERIES,http://ktpremium.shop:2095/RY217/1930/914161
[USA] BABY TV SPANISH,http://ktpremium.shop:2095/RY217/1930/914162
[USA] CARTOON NETWORK PACIFIC,http://ktpremium.shop:2095/RY217/1930/914163
[USA] DISNEY XD EAST,http://ktpremium.shop:2095/RY217/1930/914164
[USA] NICKELODEON,http://ktpremium.shop:2095/RY217/1930/914165
[USA] NICK JR (EAST),http://ktpremium.shop:2095/RY217/1930/914166
[USA] BOOMERANG,http://ktpremium.shop:2095/RY217/1930/914167
[USA] NICK TOONS,http://ktpremium.shop:2095/RY217/1930/914168
[USA] TEEN NICK,http://ktpremium.shop:2095/RY217/1930/914169
[USA] DISNEY JR,http://ktpremium.shop:2095/RY217/1930/914170
[USA] CARTOON NETWORK,http://ktpremium.shop:2095/RY217/1930/914171
